Ticket id,Interaction id,Ticket Summary,Interaction content,Type 1,Type 2,Type 3,Type 4
22985,64340,RE : Company Support issue submit,"Gentile *****(PER), Grazie per aver contattato *****(PER). La contattiamo in merito alla sua richiesta riguardante i rimborsi mancanti. La preghiamo di trovare qui sotto elencate le transazioni da lei riferite nella mail precedente: -Ad*****(PHONE)CC5EE599 effettuato il 26/08/22 alle 9:14 per 15,20 EUR Ad*****(PHONE)E6C599 effettuato il 26/08/22 alle 8:49 per 2,29 EUR -Ad*****(PHONE)D9A46A99 effettuato il 26/08/22 alle 9:30 per 15,20 EUR Ad*****(PHONE)BC*****(PHONE) effettuato il 26/08/22 alle 9:25 per 15,20 EUR -Ad*****(PHONE)D1AD*****(PHONE) effettuato il 26/08/22 alle 11:04 per 15,20 EUR. 20 EUR Ad*****(PHONE)D4BA8C99 effettuato il 26/08/22 alle 10:54 per 15,20 EUR -Ad*****(PHONE)EF27B99 effettuato il 26/08/22 alle 11:34 per 0,76 EUR Ad*****(PHONE)FD*****(PHONE) effettuato il 26/08/22 alle 11:19 per 15,20 EUR Dopo aver effettuato numerose indagini non abbiamo trovato altre transazioni effettuate il 26/08/22 con la carta bancaria intestata a suo nome che termina in *** *****(PHONE) e che corrispondono alle seguenti somme :15,20 EUR/2,29 EUR/0,79 EUR . Le ricordiamo che il rimborso è stato effettuato il 29 agosto *****(PHONE), quindi la somma apparirà sul suo conto bancario collegato alla carta entro 14 giorni lavorativi (12 settembre *****(PHONE)). Se ha altre domande, non esiti a contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Thursday 01 September *****(PHONE) 11:44 To : xxxxx@xxxx.com Subject : Fw: RE : *****(PER) Support issue submit ----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 17:04:12 CEST Asunto: Fw: RE : *****(PER) Support issue submit Rimando tutti gli screen perché è partita la email nel treno e ne mancano. ----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 15:17:27 CEST Asunto: Re: RE : *****(PER) Support issue submit Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) , Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) En lunes, 29 de agosto de *****(PHONE), 16:06:17 CEST, < xxxxx@xxxx.com> escribió: Gentile *****(PER) Abbiamo esaminato e valutato attentamente questo caso e abbiamo stabilito che la vostra carta bancaria **** *****(PHONE)- POSTEPAY è stata probabilmente compromessa. Un conto ha utilizzato la sua carta bancaria per pagare alcune transazioni. Pertanto, vi invitiamo caldamente a contattare il vostro conto corrente per congelare/cambiare la vostra carta bancaria al fine di evitare transazioni future. Pertanto, in conformità con l'Accordo per gli utenti di Company ID, gli account che hanno utilizzato la carta bancaria per pagare sono stati sospesi in modo permanente al fine di evitare ulteriori accessi non autorizzati agli stessi. Abbiamo congelato il conto Company ID allo scopo, tra l'altro, di Vorrei anche gentilmente informarla che abbiamo rimborsato tutte le transazioni. Dovrebbe ricevere il denaro entro 14 giorni lavorativi. Di seguito sono riportate le informazioni sulle transazioni: Numero d'ordine esterno/Numero d'ordine Company /Importo MGS888P74KHXZP52 Ad*****(PHONE)EF27B99 0,76 JBX692LKMXBR8HG2 Ad*****(PHONE)FD*****(PHONE) 15,20 PDRKGXJL88HBFF32 Ad*****(PHONE)D1AD*****(PHONE) 15. 20 B8XLPZMMDX65Q4C2 Ad*****(PHONE)D4BA8C99 15.20 FNLKCBHL88HBFF32 Ad*****(PHONE)D9A46A99 15. 20 GR4LM34HPBZ89VB2 Ad*****(PHONE)BC*****(PHONE) 15,20 SMVJC95Z2NQPB2 Ad*****(PHONE)CC5EE599 15,20 KTJTKVWLJN3JBFG2 Ad*****(PHONE)E6C599 2,29 Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Inoltre, apprezzeremmo molto il vostro feedback in merito al nostro scambio di e-mail, poiché abbiamo bisogno del vostro contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto arriverà all'indirizzo e-mail che avete utilizzato per contattarci. Cordiali saluti, Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 14:23 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Nella mia banca risultate solo voi connessi alla mia carta di credito. Dunque??? Bisogna denunciarvi o sapete procedere alla risoluzione del problema? Sto tornando da un viaggio. Appena approdo a casa procedo. Vedete voi Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 13:34:07 CEST, < xxxxx@xxxx.com> escribió: Gentile *****(PER), Per caso ha un membro familiare che ha accesso alla sua carta bancaria e vive in *****(LOC)? Abbiamo trovato il conto che ha la sua carta bancaria, il conto è austriaco, non ha nessun pagamento strano, tranne che ha la sua carta bancaria collegata all'account. Il conto è collegato con il numero di telefono: *****(PHONE)****60. Le transazioni sono per il gioco 'Knight Of Cursed Land. Nel caso non riconoscesse il numero in causa ci contatti immediatamente. Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 12:33 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Quale aggiornamenti? La sua collega mi disse di mandare gli ultimi numeri della carta e le quantità sottratte. Se non ricevo risposta entro un ora vi denuncio alla polizia postale per furto. Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 11:16:18 CEST, < xxxxx@xxxx.com> escribió: Gentile cliente, Grazie per averci contattato. Abbiamo ricevuto la tua richiesta di supporto. Uno dei nostri esperti ti contatterà al più presto, ti contatteremo tramite l'email di contatto che hai fornito non appena riceveremo aggiornamenti. Se hai altre domande, non esitare a contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 11:01 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Allego le operazioni anche quelle non contabilizzate perché la mia banca dice che potete fermarle subito e tornare i soldi. Importante fermare questi addebiti che come vedete sono di quantità diverse e come io ho già fatto vedere nella precedente email non ho nessun tipo di abbonamento dunque qualcuno sta hackerando la mia tessera, e prelevando tutto dalla mia tessera. La tessera finisce in *****(PHONE), in allegato le cifre addebitate. Attendo un urgente riscontro. Cordiali saluti *****(PER) Valencia En sábado, 27 de agosto de *****(PHONE), 14:42:27 CEST, escribió: Gentile *****(PER), Grazie per aver fornito queste informazioni. Attenderemo anche la prova d'acquisto per poter procedere con l'indagine. Non si preoccupi, faremo del nostro meglio per aiutarla. Per ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Cordiali saluti, *****(PER) *****(PER) ",Purchasing,Problem/Fault,Payment issue,Risk Control
22985,64262,Fw: RE : Company Support issue submit,"----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 17:04:12 CEST Asunto: Fw: RE : *****(PER) Support issue submit Rimando tutti gli screen perché è partita la email nel treno e ne mancano. ----- Mensaje reenviado ----- De: ""xxxxx@xxxx.com"" Para: ""xxxxx@xxxx.com"" Enviado: martes, 30 de agosto de *****(PHONE), 15:17:27 CEST Asunto: Re: RE : *****(PER) Support issue submit Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) , Buongiorno gentili Si. gri Mi sono appena accorta che nella lista di accrediti per fatture a me adebbitate da voi per errore ne manca una. Rimando tutti gli screenshot per il controllo. Inoltre mi dice la mia banca che per il ritorno di questi soldi alla Postepay basta un giorno lavorativo. Avendo già voi accertato l'errore e deciso di ritornarmi i miei soldi, perché li trattenete nel vostro conto 14 giorni lavorativi? In base a quale diritto? Grazie, attendo, rimando gli allegati. Distinti *****(PER) En lunes, 29 de agosto de *****(PHONE), 16:06:17 CEST, escribió: *****(PER) Abbiamo esaminato e valutato attentamente questo caso e abbiamo stabilito che la vostra carta bancaria **** *****(PHONE)- POSTEPAY è stata probabilmente compromessa. Un conto ha utilizzato la sua carta bancaria per pagare alcune transazioni. Pertanto, vi invitiamo caldamente a contattare il vostro conto corrente per congelare/cambiare la vostra carta bancaria al fine di evitare transazioni future. Pertanto, in conformità con l'Accordo per gli utenti di Company ID, gli account che hanno utilizzato la carta bancaria per pagare sono stati sospesi in modo permanente al fine di evitare ulteriori accessi non autorizzati agli stessi. Abbiamo congelato il conto Company ID allo scopo, tra l'altro, di Vorrei anche gentilmente informarla che abbiamo rimborsato tutte le transazioni. Dovrebbe ricevere il denaro entro 14 giorni lavorativi. Di seguito sono riportate le informazioni sulle transazioni: Numero d'ordine esterno/Numero d'ordine Company /Importo MGS888P74KHXZP52 Ad*****(PHONE)EF27B99 0,76 JBX692LKMXBR8HG2 Ad*****(PHONE)FD*****(PHONE) 15,20 PDRKGXJL88HBFF32 Ad*****(PHONE)D1AD*****(PHONE) 15. 20 B8XLPZMMDX65Q4C2 Ad*****(PHONE)D4BA8C99 15.20 FNLKCBHL88HBFF32 Ad*****(PHONE)D9A46A99 15. 20 GR4LM34HPBZ89VB2 Ad*****(PHONE)BC*****(PHONE) 15,20 SMVJC95Z2NQPB2 Ad*****(PHONE)CC5EE599 15,20 KTJTKVWLJN3JBFG2 Ad*****(PHONE)E6C599 2,29 Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Inoltre, apprezzeremmo molto il vostro feedback in merito al nostro scambio di e-mail, poiché abbiamo bisogno del vostro contributo per continuare a migliorare il nostro servizio. Pertanto, vi invitiamo a compilare il sondaggio che presto arriverà all'indirizzo e-mail che avete utilizzato per contattarci. Cordiali saluti, Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 14:23 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Nella mia banca risultate solo voi connessi alla mia carta di credito. Dunque??? Bisogna denunciarvi o sapete procedere alla risoluzione del problema? Sto tornando da un viaggio. Appena approdo a casa procedo. Vedete voi Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 13:34:07 CEST, escribió: *****(PER), Per caso ha un membro familiare che ha accesso alla sua carta bancaria e vive in *****(LOC)? Abbiamo trovato il conto che ha la sua carta bancaria, il conto è austriaco, non ha nessun pagamento strano, tranne che ha la sua carta bancaria collegata all'account. Il conto è collegato con il numero di telefono: *****(PHONE)****60. Le transazioni sono per il gioco 'Knight Of Cursed Land. Nel caso non riconoscesse il numero in causa ci contatti immediatamente. Ci scusiamo per i disagi che questo processo può causare. In caso di ulteriori domande, non esiti a contattarci rispondendo a questa e-mail. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 12:33 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Quale aggiornamenti? La sua collega mi disse di mandare gli ultimi numeri della carta e le quantità sottratte. Se non ricevo risposta entro un ora vi denuncio alla polizia postale per furto. Distinti saluti *****(PER) En lunes, 29 de agosto de *****(PHONE), 11:16:18 CEST, escribió: Gentile cliente, Grazie per averci contattato. Abbiamo ricevuto la tua richiesta di supporto. Uno dei nostri esperti ti contatterà al più presto, ti contatteremo tramite l'email di contatto che hai fornito non appena riceveremo aggiornamenti. Se hai altre domande, non esitare a contattarci. Cordiali saluti, *****(PER) Il tuo team ad Company *****(PER) SE è una società costituita secondo le leggi irlandesi con sede a *****(LOC), *****(LOC).*****(PER) SE è il fornitore di servizi mobili Company per i proprietari di dispositivi Company e Honor in *****(LOC), *****(LOC), *****(LOC), *****(LOC) e altri paesi. From : xxxxx@xxxx.com Sent : Monday 29 August *****(PHONE) 11:01 To : xxxxx@xxxx.com Subject : Re: RE : *****(PER) Support issue submit Buongiorno Allego le operazioni anche quelle non contabilizzate perché la mia banca dice che potete fermarle subito e tornare i soldi. Importante fermare questi addebiti che come vedete sono di quantità diverse e come io ho già fatto vedere nella precedente email non ho nessun tipo di abbonamento dunque qualcuno sta hackerando la mia tessera, e prelevando tutto dalla mia tessera. La tessera finisce in *****(PHONE), in allegato le cifre addebitate. Attendo un urgente riscontro. Cordiali saluti *****(PER) Valencia En sábado, 27 de agosto de *****(PHONE), 14:42:27 CEST, escribió: *****(PER), Grazie per aver fornito queste informazioni. Attenderemo anche la prova d'acquisto per poter procedere con l'indagine. Non si preoccupi, faremo del nostro meglio per aiutarla. Per ulteriori domande, non esiti a rispondere a questa e-mail e saremo lieti di aiutarla a risolvere i suoi dubbi. Cordiali saluti, *****(PER) ",Purchasing,Problem/Fault,Payment issue,Risk Control
22981,64254,Unknown,How do I cancel this transaction as I no longer have this phone as it has broken and I'm paying 0.79 every month fir no reason Get Outlook for Android,Purchasing,Suggestion,Payment,Subscription cancellation
22981,64267,RE : null,"Dear Customer, Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about cancelling your Subscription. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. Please follow the next guideline to solve your issue: From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been cancelled successfully. Once cancelled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Ramón *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22979,64248,Re.Nr.B-8DM27328KB964582F Start Datum: 23.12.2021 letzte Abbuchung am 23.08.2022,"Dear Sir or Madam, I no longer have my Huawai cell phone.So I tried to log into my account with my new cell phone as described by you.But didn't work.I have set the payment via PayPal so that PayPal can no longer be debited.Since I have no other option to cancel the subscription with you.If there is another solution for this problem, I would be grateful because I am from my new cell phone it is a Samsung Galaxy not to access the Huawai account.I want the subscription to be canceled with you.Sincerely, ***** (per)",Purchasing,Problem/Fault,Payment issue,Risk Control
22979,64251,Abonnement kündigen,"Dear Ms. ***** (per), thank you for choosing Company.We hope you are doing well.This email refers to your request, cancel the subscription.Don't worry, I understand your concern very well and I will do my best to offer you the best possible solution!In order for our internal team to help you, we need the following information from you: 1. Your Company ID (telephone number with country code/ email address): 2. Your request: e.g. Company Cloud subscription/ Company Music-Cirge subscription/ Company video subscription 3. Proof of transactions: a) If the payment is made with your bank card, copy of your account statement with the debits from Company SE and the last 4 digits of your bank card.b) If the payment is made with PayPal, a screenshot of the payment with specification of the invoice number of transaction c) If the payment is made with your telephone, the telephone number, which was loaded, a screenshot of the telephone bill, which shows the fees of Company SEto address us if we can help you further.With friendly greeting, ***** (per) customer service The Company SE is a society under Irish law based in ***** (loc), ***** (loc).Company SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: Thursday 01 September ***** (Phone) 11:22 to: xxxxx@xxxx.com Subject: Re.Nr.B-8DM ***** (Phone) KB ***** (Phone) f Start Date: 23.12. ***** (Phone) last debit on 23.08.So I tried to log into my account with my new cell phone as described by you.But didn't work.I have set the payment via PayPal so that PayPal can no longer be debited.Since I have no other option to cancel the subscription with you.If there is another solution for this problem, I would be grateful because I am from my new cell phone it is a Samsung Galaxy not to access the Huawai account.I want the subscription to be canceled with you.Sincerely, Petra ***** (per)",Purchasing,Suggestion,Payment,Subscription cancellation
22960,64196,Unknown,I would like to finish these payments because I changed my phone,Purchasing,Suggestion,Payment,Subscription cancellation
22960,64207,Cancel subscription,"Dear customer, Thank you for contacting *****(PERSON). We hope you are doing well. I would be more than happy to assist you with your inquiry. Based on our understanding, your issue related to canceling a subscription . From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Thank you very much for your understanding. Sincerely, Alexandra *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22955,64179,Unknown,I want to cancel my subscription as of October 1.How is that?Mvgr ***** (per),Purchasing,Suggestion,Payment,Subscription cancellation
22955,64282,RE : null,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about cancelling your Subscription. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. Please follow the next guideline to solve your issue: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please note that if you access the website from your phone, you must enable desktop version for the Payment and purchases tab to show up. If the subscription disappears from your account, it indicates that it has been cancelled successfully. Once cancelled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address) 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription. 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available. c) If the payment was made with your Phone: The phone number get charged. A screenshot of phone bill showing the charges from *****(PERSON) SE. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. Sincerely, Ramón *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
22952,64170,Unknown,Hello I would like to end my subscription because I am not at the origin of this Regards Ms. Pons sent from my Orange phone,Purchasing,Suggestion,Payment,Subscription cancellation
22952,64181,RE : null,"Hello ***** (PER), thank you for contacting Company.We hope you are well.This email follows your request concerning how to cancel a subscription.If you are billed for a subscription to a company product, it means that you have subscribed to it in the past or that you have subscribed a free trial that you have forgotten to deactivate.If you wish to cancel it, please follow one of the methods below: 1. From your Company phone: Access the settings> My account> Payment and purchases> Subscriptions and type on the service for which you wish to cancel the subscription.2. From your computer, go to the official website: Connect to https://id7.cloud.company.com/cas/portal/login.html and go to Payment and Purchases> Subscriptions/Payments without password and touchDELETE.Please note that if you access the website from your phone, you must activate the desktop version so that the ""Payment and Purchasing"" tab is displayed.If the subscription disappears from your account, it means that it has been successfully canceled.***** (loc) time canceled, no deduction will be made on your account from the following month.If you need additional assistance, please provide us with the following information, in order to check your account and provide more information on the subscription: - Your Company identifier (telephone number with country indicative/email) -Proof of transactions: 1: If payment has been made with your bank card: a copy of your bank statement showing the company SE costs and the last 4 figures of your bank card.2: If the payment has been made with your Paypal: a screenshot of payment with the invoice number available (it starts with P ***** (phone) ...) 3: if the payment has been madeWith your phone: the phone number billed and a screenshot of the phone bill showing the costs of Company SE.For other questions, do not hesitate to answer this discussion and we will be happy to guide you through your doubts.We would also very much appreciate your comments regarding our email exchange, because we need your opinion to continue to improve our service.We invite you to complete the questionnaire that will soon arrive on the email address you have used to contact us.Sincerely, Stela The Company Company Customer Assistance team is a company incorporated under the laws of ***** (loc) with its headquarters in Dublin, ***** (loc).Company is the Provider of Company Mobile Services to Company and Honor Device Owners in Europe, ***** (LOC), ***** (LOC), New Zealand and Other Countries.From: xxxxx@xxxx.com Sente: thursday 01 September ***** (phone) 09:22 to: xxxxx@xxxx.com Subject: Hello I would like to end my subscription because I am not at the origin of thatSincerely, Ms. Pons sent from my orange phone",Purchasing,Suggestion,Payment,Subscription cancellation
22942,64146,Kündigung,I hereby cancel my subscription to you at the next possible date - this message was sent by my Android mobile phone with GMX Mail.,Purchasing,Suggestion,Payment,Subscription cancellation
22942,64156,Abo Kündigung,"Dear customer, thank you for choosing Company.We hope you are doing well.This email refers to your request, cancel the subscription.Don't worry, I understand your concern very well and I will do my best to offer you the best possible solution!Due to the data protection regulations, we are not allowed to delete accounts and subscriptions on behalf of our customers.However, you can unsubscribe at any time by taking the steps below: Via your Company cell phone: Settings> Accenter> Payment and purchases> Subscriptions and tap the service whose subscription you want to cancel.From your computer, go to the official website: Register at https://id7.cloud.company.com/cas/portal/portal/login.html and then you can go to payments and purchases> Subscriptions/password -free payments and typeRemove them.After the termination, nothing will be debited from your account from the next month.Further information on the deactivation of subscriptions can be found at the following link: https: //consumer.company.com/en/support/content/en-us***** (phone)/If you can use our phone via the browser of your phoneAccess online portal, please activate the desktop page first so that you can see the ""Payment and purchases"" window.If you need further support for your request for certain reasons, please send us the following information: 1. Your Company ID (telephone number with the country code/email address): 2. Your request: e.g. Company Cloud subscription/Circular Music Music Subscription/ Company Video subscription 3. Evidence of the transactions: a) If the payment is made with your bank card, copy of your account statement with the debit from Company SE and the last 4 digits of your bank card.b) If the payment is made with PayPal, a screenshot of the payment with specification of the invoice number of transaction c) If the payment is made with your telephone, the telephone number, which was loaded, a screenshot of the telephone bill, which shows the fees of Company SEto address us if we can help you further.With friendly greeting, ***** (per) customer service The Company SE is a society under Irish law based in ***** (loc), ***** (loc).Company SE is the provider of Company Mobile Services for Company and Honor device owners in ***** (LOC), ***** (LOC), ***** (LOC), ***** (LOC) and other countries.From: xxxxxx@xxxx.com Sent: thursday 01 September ***** (phone) 05:41 to: xxxxx@xxxx.com Subject: I can terminate my subscription to you at the next possible date - This message was fromsent to my Android mobile phone with GMX mail.",Purchasing,Suggestion,Payment,Subscription cancellation
22932,64165,RE : Company Support issue submit,"Dear *****(PERSON), Thank you for contacting *****(PERSON). We hope you’re doing well. This email is regarding your concern about the unknown charges. The charges you received are likely to be related to a Company service or subscription you have signed up for. Due to privacy concerns, we do not have the necessary permission to cancel subscriptions or delete accounts on behalf of our users, but I will do my absolute best to assist you with your inquiry by providing you the cancellation steps, but if you run into any issues while following them you will also find below what information we require from you to be able to investigate. If you would like to cancel your subscription, please follow the guideline below: From your Company phone: Settings > Account center > Payment and purchases > Subscriptions and tap the service you wish to cancel the subscription for. From your computer, access the official website: login to https://id7.cloud.Company.com/CAS/portal/login.html and go to Payment and purchases > Subscriptions/Password-free payments and touch Remove. Please be aware that if you access the online portal with your Phone, you should first activate the desktop version of the browser. If the subscription disappears from your account, it indicates that it has been canceled successfully. Once canceled, no deduction will be made from your account from the following month onward. If you need further assistance, please provide us the following information, to investigate your account and provide more information around the subscription: 1. Your Company ID (Phone number include country code/ Email address): 2. Your request: e.g., Cancel Company Cloud subscription/ Cancel Company Music subscription/ Cancel Company video subscription 3. Proof of transactions: a) If the payment was made with your Bank card: Copy of your bank statement showing the charges from *****(PERSON) SE and the last 4 digits of your bank card. b) If the payment was made with your PayPal: A screenshot of payment with transaction invoice number available c) If the payment was made with your Phone: The phone number get charged A screenshot of phone bill showing the charges from *****(PERSON) SE If you have any further questions, please feel free to reply to this email thread and we will be happy to walk you through your doubts. We would greatly appreciate your feedback regarding our email exchange, as we need your input to keep improving our service. Therefore, we invite you to fill in the survey that will soon arrive on the email address you used to contact us. Sincerely, Claudiu *****(PERSON) ",Purchasing,Suggestion,Payment,Subscription cancellation
